00000239,1,16:50:51.103319
00000240,1,16:50:51.103937
00000241,1,16:50:51.104585
00000242,1,16:50:51.104909
00000243,1,16:50:51.105492
00000244,1,16:50:51.106155
00000245,1,16:50:51.106769
00000246,1,16:50:51.107100
00000247,1,16:50:51.107676
00000248,1,16:50:51.108351
00000249,1,16:50:51.108955
00000250,1,16:50:51.109301
00000251,1,16:50:51.109868
00000252,1,16:50:51.110498
00000253,1,16:50:51.111161
00000254,1,16:50:51.111810
00000255,1,16:50:51.112166
00000256,1,16:50:51.112720
00000257,1,16:50:51.113374
00000258,1,16:50:51.113999
00000259,1,16:50:51.114351
00000260,1,16:50:51.114904
00000261,1,16:50:51.115551
00000262,1,16:50:51.116232
00000263,1,16:50:51.116573
00000264,1,16:50:51.117158
00000265,1,16:50:51.117786
00000266,1,16:50:51.118465
00000267,1,16:50:51.118797
00000268,1,16:50:51.119367
00000269,1,16:50:51.120012
00000270,1,16:50:51.120650
00000271,1,16:50:51.120972
00000272,1,16:50:51.121557
00000273,1,16:50:51.122218
00000274,1,16:50:51.122832
00000275,1,16:50:51.123179
00000276,1,16:50:51.123750
00000277,1,16:50:51.124383
00000278,1,16:50:51.125014
00000279,1,16:50:51.125375
00000280,1,16:50:51.125920
00000281,1,16:50:51.126551
00000282,1,16:50:51.127231
00000283,1,16:50:51.127558
00000284,1,16:50:51.128162
00000285,1,16:50:51.128772
00000286,1,16:50:51.129418
00000287,1,16:50:51.129752
00000288,1,16:50:51.130348
00000289,1,16:50:51.130956
00000290,1,16:50:51.131608
00000291,1,16:50:51.131932
00000292,1,16:50:51.132515
00000293,1,16:50:51.133177
00000294,1,16:50:51.133784
00000295,1,16:50:51.134463
00000296,1,16:50:51.134794
00000297,1,16:50:51.135374
00000298,1,16:50:51.136000
00000299,1,16:50:51.136653
00000300,1,16:50:51.136970
00000301,1,16:50:51.137567
00000302,1,16:50:51.138280
00000303,1,16:50:51.138852
00000304,1,16:50:51.139207
00000305,1,16:50:51.139761
00000306,1,16:50:51.140404
00000307,1,16:50:51.141032
00000308,1,16:50:51.141390
00000309,1,16:50:51.141948
00000310,1,16:50:51.142589
00000311,1,16:50:51.143300
00000312,1,16:50:51.143633
00000313,1,16:50:51.144228
00000314,1,16:50:51.144854
00000315,1,16:50:51.145485
00000316,1,16:50:51.145811
00000317,1,16:50:51.146400
00000318,1,16:50:51.147026
00000319,1,16:50:51.147672
00000320,1,16:50:51.148001
00000321,1,16:50:51.148585
00000322,1,16:50:51.149251
00000323,1,16:50:51.149846
00000324,1,16:50:51.150519
00000325,1,16:50:51.150848
00000326,1,16:50:51.151433
00000327,1,16:50:51.152071
00000328,1,16:50:51.152713
00000329,1,16:50:51.153038
00000330,1,16:50:51.153622
00000331,1,16:50:51.154264
00000332,1,16:50:51.154893
00000333,1,16:50:51.155240
00000334,1,16:50:51.155808
00000335,1,16:50:51.156443
00000336,1,16:50:51.157160
00000337,1,16:50:51.157497
00000338,1,16:50:51.158038
00000339,1,16:50:51.158677
00000340,1,16:50:51.159348
00000341,1,16:50:51.159682
00000342,1,16:50:51.160285
00000343,1,16:50:51.160895
00000344,1,16:50:51.161545
00000345,1,16:50:51.161874
00000346,1,16:50:51.162454
00000347,1,16:50:51.163089
00000348,1,16:50:51.163723
00000349,1,16:50:51.164052
00000350,1,16:50:51.164633
00000351,1,16:50:51.165298
00000352,1,16:50:51.165915
00000353,1,16:50:51.166269
00000354,1,16:50:51.166823
00000355,1,16:50:51.167457
00000356,1,16:50:51.168094
00000357,1,16:50:51.168773
00000358,1,16:50:51.169133
00000359,1,16:50:51.169696
00000360,1,16:50:51.170338
00000361,1,16:50:51.170951
00000362,1,16:50:51.171690
00000363,1,16:50:51.172017
00000364,1,16:50:51.172598
00000365,1,16:50:51.173251
00000366,1,16:50:51.173874
00000367,1,16:50:51.174239
00000368,1,16:50:51.174789
00000369,1,16:50:51.175422
00000370,1,16:50:51.176131
00000371,1,16:50:51.176471
00000372,1,16:50:51.177013
00000373,1,16:50:51.177648
00000374,1,16:50:51.178329
00000375,1,16:50:51.178661
00000376,1,16:50:51.179246
00000377,1,16:50:51.179877
00000378,1,16:50:51.180513
00000379,1,16:50:51.180837
00000380,1,16:50:51.181420
00000381,1,16:50:51.182063
00000382,1,16:50:51.182697
00000383,1,16:50:51.183025
00000384,1,16:50:51.183615
00000385,1,16:50:51.184258
00000386,1,16:50:51.184875
00000387,1,16:50:51.185555
00000388,1,16:50:51.185880
00000389,1,16:50:51.186468
00000390,1,16:50:51.187178
00000391,1,16:50:51.187810
00000392,1,16:50:51.188169
00000393,1,16:50:51.188720
00000394,1,16:50:51.189371
00000395,1,16:50:51.189990
00000396,1,16:50:51.190352
00000397,1,16:50:51.190896
00000398,1,16:50:51.191533
00000399,1,16:50:51.192205
00000400,1,16:50:51.192533
00000401,1,16:50:51.193133
00000402,1,16:50:51.193811
00000403,1,16:50:51.194390
00000404,1,16:50:51.194724
00000405,1,16:50:51.195316
00000406,1,16:50:51.195937
00000407,1,16:50:51.196579
00000408,1,16:50:51.196908
00000409,1,16:50:51.197488
00000410,1,16:50:51.198152
00000411,1,16:50:51.198763
00000412,1,16:50:51.199097
00000413,1,16:50:51.199674
00000414,1,16:50:51.200320
00000415,1,16:50:51.200949
00000416,1,16:50:51.201300
00000417,1,16:50:51.201862
00000418,1,16:50:51.202497
00000419,1,16:50:51.203159
00000420,1,16:50:51.203803
00000421,1,16:50:51.204153
00000422,1,16:50:51.204717
00000423,1,16:50:51.205369
00000424,1,16:50:51.205993
00000425,1,16:50:51.206350
00000426,1,16:50:51.206902
00000427,1,16:50:51.207548
00000428,1,16:50:51.208198
00000429,1,16:50:51.208526
00000430,1,16:50:51.209138
00000431,1,16:50:51.209748
00000432,1,16:50:51.210377
00000433,1,16:50:51.210708
00000434,1,16:50:51.211310
00000435,1,16:50:51.211925
00000436,1,16:50:51.212561
00000437,1,16:50:51.212900
00000438,1,16:50:51.213468
00000439,1,16:50:51.214101
00000440,1,16:50:51.214758
00000441,1,16:50:51.215089
00000442,1,16:50:51.215678
00000443,1,16:50:51.216326
00000444,1,16:50:51.216943
00000445,1,16:50:51.217297
00000446,1,16:50:51.217855
00000447,1,16:50:51.218485
00000448,1,16:50:51.219143
00000449,1,16:50:51.219794
00000450,1,16:50:51.220146
00000451,1,16:50:51.220701
00000452,1,16:50:51.221377
00000453,1,16:50:51.221978
00000454,1,16:50:51.222338
00000455,1,16:50:51.222897
00000456,1,16:50:51.223520
00000457,1,16:50:51.224198
00000458,1,16:50:51.224531
00000459,1,16:50:51.225130
00000460,1,16:50:51.225746
00000461,1,16:50:51.226377
00000462,1,16:50:51.227123
00000463,1,16:50:51.227456
00000464,1,16:50:51.228016
00000465,1,16:50:51.228646
00000466,1,16:50:51.229301
00000467,1,16:50:51.229629
00000468,1,16:50:51.230227
00000469,1,16:50:51.230847
00000470,1,16:50:51.231487
00000471,1,16:50:51.231820
00000472,1,16:50:51.232401
00000473,1,16:50:51.233035
00000474,1,16:50:51.233676
00000475,1,16:50:51.233997
00000476,1,16:50:51.234583
00000477,1,16:50:51.235258
00000478,1,16:50:51.235861
00000479,1,16:50:51.236209
00000480,1,16:50:51.236772
00000481,1,16:50:51.237405
00000482,1,16:50:51.238099
00000483,1,16:50:51.238443
00000484,1,16:50:51.239016
00000485,1,16:50:51.239650
00000486,1,16:50:51.240301
00000487,1,16:50:51.240635
00000488,1,16:50:51.241242
00000489,1,16:50:51.241846
00000490,1,16:50:51.242486
00000491,1,16:50:51.242819
00000492,1,16:50:51.243399
00000493,1,16:50:51.244031
00000494,1,16:50:51.244669
00000495,1,16:50:51.245000
00000496,1,16:50:51.245580
00000497,1,16:50:51.246242
00000498,1,16:50:51.246864
00000499,1,16:50:51.247212
00000500,1,16:50:51.247775
00000501,1,16:50:51.248411
00000502,1,16:50:51.249174
00000503,1,16:50:51.249506
00000504,1,16:50:51.250078
00000505,1,16:50:51.250721
00000506,1,16:50:51.251365
00000507,1,16:50:51.251696
00000508,1,16:50:51.252296
00000509,1,16:50:51.252912
00000510,1,16:50:51.253560
00000511,1,16:50:51.253888
00000512,1,16:50:51.254473
00000513,1,16:50:51.255135
00000514,1,16:50:51.255745
00000515,1,16:50:51.256076
00000516,1,16:50:51.256657
00000517,1,16:50:51.257307
00000518,1,16:50:51.257936
00000519,1,16:50:51.258283
00000520,1,16:50:51.258845
00000521,1,16:50:51.259477
00000522,1,16:50:51.260134
00000523,1,16:50:51.260786
00000524,1,16:50:51.261143
00000525,1,16:50:51.261695
00000526,1,16:50:51.262370
00000527,1,16:50:51.262968
00000528,1,16:50:51.263323
00000529,1,16:50:51.263878
00000530,1,16:50:51.264529
00000531,1,16:50:51.265182
00000532,1,16:50:51.265513
00000533,1,16:50:51.266095
00000534,1,16:50:51.266729
00000535,1,16:50:51.267363
00000536,1,16:50:51.267700
00000537,1,16:50:51.268290
00000538,1,16:50:51.268908
00000539,1,16:50:51.269548
00000540,1,16:50:51.269883
00000541,1,16:50:51.270455
00000542,1,16:50:51.271096
00000543,1,16:50:51.271742
00000544,1,16:50:51.272074
00000545,1,16:50:51.272660
00000546,1,16:50:51.273304
00000547,1,16:50:51.273917
00000548,1,16:50:51.274598
00000549,1,16:50:51.274931
00000550,1,16:50:51.275513
00000551,1,16:50:51.276180
00000552,1,16:50:51.276782
00000553,1,16:50:51.277138
00000554,1,16:50:51.277694
00000555,1,16:50:51.278360
00000556,1,16:50:51.278964
00000557,1,16:50:51.279322
00000558,1,16:50:51.279877
00000559,1,16:50:51.280520
00000560,1,16:50:51.281243
00000561,1,16:50:51.281579
00000562,1,16:50:51.282171
00000563,1,16:50:51.282793
00000564,1,16:50:51.283430
00000565,1,16:50:51.283764
00000566,1,16:50:51.284386
00000567,1,16:50:51.284979
00000568,1,16:50:51.285612
00000569,1,16:50:51.285939
00000570,1,16:50:51.286521
00000571,1,16:50:51.287226
00000572,1,16:50:51.287867
00000573,1,16:50:51.288239
00000574,1,16:50:51.288781
00000575,1,16:50:51.289414
00000576,1,16:50:51.290043
00000577,1,16:50:51.290728
00000578,1,16:50:51.291054
00000579,1,16:50:51.291644
00000580,1,16:50:51.292290
00000581,1,16:50:51.292902
00000582,1,16:50:51.293590
00000583,1,16:50:51.293927
00000584,1,16:50:51.294509
00000585,1,16:50:51.295161
00000586,1,16:50:51.295778
00000587,1,16:50:51.296133
00000588,1,16:50:51.296687
00000589,1,16:50:51.297360
00000590,1,16:50:51.297963
00000591,1,16:50:51.298323
00000592,1,16:50:51.298872
00000593,1,16:50:51.299513
00000594,1,16:50:51.300252
00000595,1,16:50:51.300592
00000596,1,16:50:51.301181
00000597,1,16:50:51.301803
00000598,1,16:50:51.302436
00000599,1,16:50:51.302772
00000600,1,16:50:51.303374
00000601,1,16:50:51.303996
00000602,1,16:50:51.304683
00000603,1,16:50:51.305016
00000604,1,16:50:51.305586
00000605,1,16:50:51.306260
00000606,1,16:50:51.306862
00000607,1,16:50:51.307224
00000608,1,16:50:51.307779
00000609,1,16:50:51.308408
00000610,1,16:50:51.309131
00000611,1,16:50:51.309462
00000612,1,16:50:51.310005
00000613,1,16:50:51.310661
00000614,1,16:50:51.311314
00000615,1,16:50:51.311657
00000616,1,16:50:51.312241
00000617,1,16:50:51.312864
00000618,1,16:50:51.313507
00000619,1,16:50:51.313836
00000620,1,16:50:51.314416
00000621,1,16:50:51.315048
00000622,1,16:50:51.315687
00000623,1,16:50:51.316014
00000624,1,16:50:51.316608
00000625,1,16:50:51.317263
00000626,1,16:50:51.317881
00000627,1,16:50:51.318226
00000628,1,16:50:51.318791
00000629,1,16:50:51.319424
00000630,1,16:50:51.320135
00000631,1,16:50:51.320469
00000632,1,16:50:51.321023
00000633,1,16:50:51.321715
00000634,1,16:50:51.322370
00000635,1,16:50:51.322694
00000636,1,16:50:51.323299
00000637,1,16:50:51.323920
00000638,1,16:50:51.324556
00000639,1,16:50:51.324876
00000640,1,16:50:51.325478
00000641,1,16:50:51.326130
00000642,1,16:50:51.326745
00000643,1,16:50:51.327085
00000644,1,16:50:51.327662
00000645,1,16:50:51.328328
00000646,1,16:50:51.328933
00000647,1,16:50:51.329288
00000648,1,16:50:51.329850
00000649,1,16:50:51.330485
00000650,1,16:50:51.331149
00000651,1,16:50:51.331487
00000652,1,16:50:51.332029
00000653,1,16:50:51.332662
00000654,1,16:50:51.333316
00000655,1,16:50:51.333648
00000656,1,16:50:51.334269
00000657,1,16:50:51.334866
00000658,1,16:50:51.335500
00000659,1,16:50:51.335827
00000660,1,16:50:51.336405
00000661,1,16:50:51.337047
00000662,1,16:50:51.337695
00000663,1,16:50:51.338030
00000664,1,16:50:51.338609
00000665,1,16:50:51.339266
00000666,1,16:50:51.339887
00000667,1,16:50:51.340237
00000668,1,16:50:51.340806
00000669,1,16:50:51.341432
00000670,1,16:50:51.342062
00000671,1,16:50:51.342750
00000672,1,16:50:51.343080
00000673,1,16:50:51.343660
00000674,1,16:50:51.344329
00000675,1,16:50:51.344930
00000676,1,16:50:51.345289
00000677,1,16:50:51.345844
00000678,1,16:50:51.346479
00000679,1,16:50:51.347144
00000680,1,16:50:51.347475
00000681,1,16:50:51.348025
00000682,1,16:50:51.348663
00000683,1,16:50:51.349318
00000684,1,16:50:51.349654
00000685,1,16:50:51.350272
00000686,1,16:50:51.350863
00000687,1,16:50:51.351506
00000688,1,16:50:51.351839
00000689,1,16:50:51.352412
00000690,1,16:50:51.353051
00000691,1,16:50:51.353697
00000692,1,16:50:51.354018
00000693,1,16:50:51.354602
00000694,1,16:50:51.355286
00000695,1,16:50:51.355888
00000696,1,16:50:51.356239
00000697,1,16:50:51.356804
00000698,1,16:50:51.357425
00000699,1,16:50:51.358065
00000700,1,16:50:51.358747
00000701,1,16:50:51.359078
00000702,1,16:50:51.359713
00000703,1,16:50:51.360312
00000704,1,16:50:51.360929
00000705,1,16:50:51.361302
00000706,1,16:50:51.361849
00000707,1,16:50:51.362474
00000708,1,16:50:51.363133
00000709,1,16:50:51.363473
00000710,1,16:50:51.364023
00000711,1,16:50:51.364668
00000712,1,16:50:51.365331
00000713,1,16:50:51.365657
00000714,1,16:50:51.366252
00000715,1,16:50:51.366879
00000716,1,16:50:51.367512
00000717,1,16:50:51.367839
00000718,1,16:50:51.368423
00000719,1,16:50:51.369054
00000720,1,16:50:51.369694
00000721,1,16:50:51.370023
00000722,1,16:50:51.370596
00000723,1,16:50:51.371257
00000724,1,16:50:51.371880
00000725,1,16:50:51.372241
00000726,1,16:50:51.372786
00000727,1,16:50:51.373431
00000728,1,16:50:51.374138
00000729,1,16:50:51.374475
00000730,1,16:50:51.375030
00000731,1,16:50:51.375667
00000732,1,16:50:51.376337
00000733,1,16:50:51.376671
00000734,1,16:50:51.377265
00000735,1,16:50:51.377882
00000736,1,16:50:51.378522
00000737,1,16:50:51.378847
00000738,1,16:50:51.379424
00000739,1,16:50:51.380076
00000740,1,16:50:51.380708
00000741,1,16:50:51.381036
00000742,1,16:50:51.381621
00000743,1,16:50:51.382293
00000744,1,16:50:51.382941
00000745,1,16:50:51.383294
00000746,1,16:50:51.383853
00000747,1,16:50:51.384492
00000748,1,16:50:51.385148
00000749,1,16:50:51.385479
00000750,1,16:50:51.386031
00000751,1,16:50:51.386668
00000752,1,16:50:51.387322
00000753,1,16:50:51.387659
00000754,1,16:50:51.388270
00000755,1,16:50:51.388871
00000756,1,16:50:51.389498
00000757,1,16:50:51.390197
00000758,1,16:50:51.390534
00000759,1,16:50:51.391126
00000760,1,16:50:51.391736
00000761,1,16:50:51.392385
00000762,1,16:50:51.392710
00000763,1,16:50:51.393318
00000764,1,16:50:51.393940
00000765,1,16:50:51.394569
00000766,1,16:50:51.394894
00000767,1,16:50:51.395476
00000768,1,16:50:51.396138
00000769,1,16:50:51.396758
00000770,1,16:50:51.397079
00000771,1,16:50:51.397670
00000772,1,16:50:51.398328
00000773,1,16:50:51.398935
00000774,1,16:50:51.399612
00000775,1,16:50:51.399948
00000776,1,16:50:51.400517
00000777,1,16:50:51.401182
00000778,1,16:50:51.401797
00000779,1,16:50:51.402148
00000780,1,16:50:51.402705
00000781,1,16:50:51.403362
00000782,1,16:50:51.403984
00000783,1,16:50:51.404340
00000784,1,16:50:51.404893
00000785,1,16:50:51.405535
00000786,1,16:50:51.406241
00000787,1,16:50:51.406579
00000788,1,16:50:51.407171
00000789,1,16:50:51.407782
00000790,1,16:50:51.408425
00000791,1,16:50:51.408754
00000792,1,16:50:51.409359
00000793,1,16:50:51.409968
00000794,1,16:50:51.410616
00000795,1,16:50:51.410938
00000796,1,16:50:51.411526
00000797,1,16:50:51.412183
00000798,1,16:50:51.412787
00000799,1,16:50:51.413472
00000800,1,16:50:51.413803
00000801,1,16:50:51.414392
00000802,1,16:50:51.415063
00000803,1,16:50:51.415670
00000804,1,16:50:51.415994
00000805,1,16:50:51.416578
00000806,1,16:50:51.417248
00000807,1,16:50:51.417860
00000808,1,16:50:51.418214
00000809,1,16:50:51.418766
00000810,1,16:50:51.419406
00000811,1,16:50:51.420100
00000812,1,16:50:51.420455
00000813,1,16:50:51.421012
00000814,1,16:50:51.421646
00000815,1,16:50:51.422310
00000816,1,16:50:51.422644
00000817,1,16:50:51.423231
00000818,1,16:50:51.423860
00000819,1,16:50:51.424490
00000820,1,16:50:51.424824
00000821,1,16:50:51.425405
00000822,1,16:50:51.426039
00000823,1,16:50:51.426685
00000824,1,16:50:51.427015
00000825,1,16:50:51.427593
00000826,1,16:50:51.428309
00000827,1,16:50:51.428945
00000828,1,16:50:51.429303
00000829,1,16:50:51.429860
00000830,1,16:50:51.430484
00000831,1,16:50:51.431147
00000832,1,16:50:51.431809
00000833,1,16:50:51.432148
00000834,1,16:50:51.432717
00000835,1,16:50:51.433404
00000836,1,16:50:51.434133
00000837,1,16:50:51.434467
00000838,1,16:50:51.435025
00000839,1,16:50:51.435657
00000840,1,16:50:51.436329
00000841,1,16:50:51.436662
00000842,1,16:50:51.437252
00000843,1,16:50:51.437879
00000844,1,16:50:51.438510
00000845,1,16:50:51.438844
00000846,1,16:50:51.439415
00000847,1,16:50:51.440063
00000848,1,16:50:51.440694
00000849,1,16:50:51.441020
00000850,1,16:50:51.441599
00000851,1,16:50:51.442280
00000852,1,16:50:51.442875
00000853,1,16:50:51.443225
00000854,1,16:50:51.443786
00000855,1,16:50:51.444423
00000856,1,16:50:51.445056
00000857,1,16:50:51.445791
00000858,1,16:50:51.446147
00000859,1,16:50:51.446703
00000860,1,16:50:51.447342
00000861,1,16:50:51.447983
00000862,1,16:50:51.448346
00000863,1,16:50:51.448891
00000864,1,16:50:51.449526
00000865,1,16:50:51.450192
00000866,1,16:50:51.450531
00000867,1,16:50:51.451126
00000868,1,16:50:51.451743
00000869,1,16:50:51.452434
00000870,1,16:50:51.452771
00000871,1,16:50:51.453372
00000872,1,16:50:51.453982
00000873,1,16:50:51.454617
00000874,1,16:50:51.454948
00000875,1,16:50:51.455520
00000876,1,16:50:51.456192
00000877,1,16:50:51.456801
00000878,1,16:50:51.457169
00000879,1,16:50:51.457709
00000880,1,16:50:51.458365
00000881,1,16:50:51.458985
00000882,1,16:50:51.459344
00000883,1,16:50:51.459900
00000884,1,16:50:51.460534
00000885,1,16:50:51.461198
00000886,1,16:50:51.461532
00000887,1,16:50:51.462123
00000888,1,16:50:51.462738
00000889,1,16:50:51.463392
00000890,1,16:50:51.463717
00000891,1,16:50:51.464326
00000892,1,16:50:51.464940
00000893,1,16:50:51.465575
00000894,1,16:50:51.465903
00000895,1,16:50:51.466477
00000896,1,16:50:51.467150
00000897,1,16:50:51.467758
00000898,1,16:50:51.468089
00000899,1,16:50:51.468667
00000900,1,16:50:51.469343
00000901,1,16:50:51.469944
00000902,1,16:50:51.470349
00000903,1,16:50:51.470853
00000904,1,16:50:51.471501
00000905,1,16:50:51.472159
00000906,1,16:50:51.472489
00000907,1,16:50:51.473033
00000908,1,16:50:51.473671
00000909,1,16:50:51.474320
00000910,1,16:50:51.474654
00000911,1,16:50:51.475267
00000912,1,16:50:51.475860
00000913,1,16:50:51.476504
00000914,1,16:50:51.476830
00000915,1,16:50:51.477419
00000916,1,16:50:51.478043
00000917,1,16:50:51.478692
00000918,1,16:50:51.479019
00000919,1,16:50:51.479603
00000920,1,16:50:51.480257
00000921,1,16:50:51.480870
00000922,1,16:50:51.481222
00000923,1,16:50:51.481772
00000924,1,16:50:51.482411
00000925,1,16:50:51.483055
00000926,1,16:50:51.483399
00000927,1,16:50:51.483967
00000928,1,16:50:51.484598
00000929,1,16:50:51.485268
00000930,1,16:50:51.485598
00000931,1,16:50:51.486203
00000932,1,16:50:51.486816
00000933,1,16:50:51.487452
