00000061,1,16:50:51.004977,16:50:51.005400,64512
00000062,1,16:50:51.005608,16:50:51.005869,64512
00000063,1,16:50:51.005942,16:50:51.006439,64512
00000064,1,16:50:51.006509,16:50:51.007004,64512
00000065,1,16:50:51.007173,16:50:51.007580,64512
00000066,1,16:50:51.007791,16:50:51.008061,64512
00000067,1,16:50:51.008162,16:50:51.008630,64512
00000068,1,16:50:51.008707,16:50:51.009187,64512
00000069,1,16:50:51.009360,16:50:51.009768,64512
00000070,1,16:50:51.009978,16:50:51.010248,64512
00000071,1,16:50:51.010329,16:50:51.010819,64512
00000072,1,16:50:51.010894,16:50:51.011382,64512
00000073,1,16:50:51.011525,16:50:51.011967,64512
00000074,1,16:50:51.012191,16:50:51.012451,64512
00000075,1,16:50:51.012526,16:50:51.013023,64512
00000076,1,16:50:51.013097,16:50:51.013586,64512
00000077,1,16:50:51.013731,16:50:51.014169,64512
00000078,1,16:50:51.014380,16:50:51.014650,64512
00000079,1,16:50:51.014704,16:50:51.015201,64512
00000080,1,16:50:51.015318,16:50:51.015776,64512
00000081,1,16:50:51.015930,16:50:51.016356,64512
00000082,1,16:50:51.016568,16:50:51.016834,64512
00000083,1,16:50:51.016906,16:50:51.017405,64512
00000084,1,16:50:51.017477,16:50:51.017969,64512
00000085,1,16:50:51.018133,16:50:51.018541,64512
00000086,1,16:50:51.018751,16:50:51.019022,64512
00000087,1,16:50:51.019085,16:50:51.019592,64512
00000088,1,16:50:51.019671,16:50:51.020154,64512
00000089,1,16:50:51.020339,16:50:51.020728,64512
00000090,1,16:50:51.020939,16:50:51.021216,64512
00000091,1,16:50:51.021293,16:50:51.021771,64512
00000092,1,16:50:51.021850,16:50:51.022334,64512
00000093,1,16:50:51.022492,16:50:51.022913,64512
00000094,1,16:50:51.023148,16:50:51.023394,64512
00000095,1,16:50:51.023479,16:50:51.023962,64512
00000096,1,16:50:51.024034,16:50:51.024526,64512
00000097,1,16:50:51.024672,16:50:51.025111,64512
00000098,1,16:50:51.025323,16:50:51.025595,64512
00000099,1,16:50:51.025648,16:50:51.026163,64512
00000100,1,16:50:51.026274,16:50:51.026725,64512
00000101,1,16:50:51.026875,16:50:51.027347,64512
00000102,1,16:50:51.027558,16:50:51.027826,64512
00000103,1,16:50:51.027895,16:50:51.028387,64512
00000104,1,16:50:51.028469,16:50:51.028954,64512
00000105,1,16:50:51.029100,16:50:51.029529,64512
00000106,1,16:50:51.029736,16:50:51.030264,64512
00000107,1,16:50:51.030474,16:50:51.030751,64512
00000108,1,16:50:51.030804,16:50:51.031301,64512
00000109,1,16:50:51.031397,16:50:51.031870,64512
00000110,1,16:50:51.032020,16:50:51.032514,64512
00000111,1,16:50:51.032725,16:50:51.032990,64512
00000112,1,16:50:51.033053,16:50:51.033566,64512
00000113,1,16:50:51.033634,16:50:51.034127,64512
00000114,1,16:50:51.034295,16:50:51.034702,64512
00000115,1,16:50:51.034912,16:50:51.035186,64512
00000116,1,16:50:51.035282,16:50:51.035754,64512
00000117,1,16:50:51.035820,16:50:51.036316,64512
00000118,1,16:50:51.036458,16:50:51.036881,64512
00000119,1,16:50:51.037091,16:50:51.037566,64512
00000120,1,16:50:51.037772,16:50:51.038044,64512
00000121,1,16:50:51.038124,16:50:51.038614,64512
00000122,1,16:50:51.038691,16:50:51.039177,64512
00000123,1,16:50:51.039337,16:50:51.039751,64512
00000124,1,16:50:51.039962,16:50:51.040239,64512
00000125,1,16:50:51.040319,16:50:51.040800,64512
00000126,1,16:50:51.040869,16:50:51.041357,64512
00000127,1,16:50:51.041503,16:50:51.041963,64512
00000128,1,16:50:51.042177,16:50:51.042442,64512
00000129,1,16:50:51.042506,16:50:51.043013,64512
00000130,1,16:50:51.043089,16:50:51.043577,64512
00000131,1,16:50:51.043728,16:50:51.044149,64512
00000132,1,16:50:51.044371,16:50:51.044630,64512
00000133,1,16:50:51.044698,16:50:51.045200,64512
00000134,1,16:50:51.045314,16:50:51.045770,64512
00000135,1,16:50:51.045913,16:50:51.046402,64512
00000136,1,16:50:51.046612,16:50:51.046885,64512
00000137,1,16:50:51.046943,16:50:51.047441,64512
00000138,1,16:50:51.047515,16:50:51.048007,64512
00000139,1,16:50:51.048175,16:50:51.048594,64512
00000140,1,16:50:51.048805,16:50:51.049072,64512
00000141,1,16:50:51.049159,16:50:51.049643,64512
00000142,1,16:50:51.049720,16:50:51.050208,64512
00000143,1,16:50:51.050412,16:50:51.050835,64512
00000144,1,16:50:51.051044,16:50:51.051317,64512
00000145,1,16:50:51.051398,16:50:51.051883,64512
00000146,1,16:50:51.051960,16:50:51.052449,64512
00000147,1,16:50:51.052601,16:50:51.053066,64512
00000148,1,16:50:51.053278,16:50:51.053547,64512
00000149,1,16:50:51.053608,16:50:51.054105,64512
00000150,1,16:50:51.054216,16:50:51.054673,64512
00000151,1,16:50:51.054824,16:50:51.055250,64512
00000152,1,16:50:51.055460,16:50:51.055732,64512
00000153,1,16:50:51.055799,16:50:51.056298,64512
00000154,1,16:50:51.056378,16:50:51.056864,64512
00000155,1,16:50:51.057050,16:50:51.057499,64512
00000156,1,16:50:51.057711,16:50:51.057984,64512
00000157,1,16:50:51.058044,16:50:51.058548,64512
00000158,1,16:50:51.058615,16:50:51.059113,64512
00000159,1,16:50:51.059297,16:50:51.059686,64512
00000160,1,16:50:51.059896,16:50:51.060166,64512
00000161,1,16:50:51.060249,16:50:51.060726,64512
00000162,1,16:50:51.060807,16:50:51.061292,64512
00000163,1,16:50:51.061441,16:50:51.061874,64512
00000164,1,16:50:51.062086,16:50:51.062359,64512
00000165,1,16:50:51.062459,16:50:51.062924,64512
00000166,1,16:50:51.062992,16:50:51.063479,64512
00000167,1,16:50:51.063629,16:50:51.064130,64512
00000168,1,16:50:51.064338,16:50:51.064613,64512
00000169,1,16:50:51.064670,16:50:51.065180,64512
00000170,1,16:50:51.065278,16:50:51.065743,64512
00000171,1,16:50:51.065889,16:50:51.066320,64512
00000172,1,16:50:51.066530,16:50:51.066790,64512
00000173,1,16:50:51.066865,16:50:51.067358,64512
00000174,1,16:50:51.067438,16:50:51.067928,64512
00000175,1,16:50:51.068070,16:50:51.068514,64512
00000176,1,16:50:51.068724,16:50:51.068993,64512
00000177,1,16:50:51.069051,16:50:51.069561,64512
00000178,1,16:50:51.069632,16:50:51.070119,64512
00000179,1,16:50:51.070291,16:50:51.070700,64512
00000180,1,16:50:51.070910,16:50:51.071179,64512
00000181,1,16:50:51.071266,16:50:51.071744,64512
00000182,1,16:50:51.071827,16:50:51.072314,64512
00000183,1,16:50:51.072459,16:50:51.072972,64512
00000184,1,16:50:51.073183,16:50:51.073440,64512
00000185,1,16:50:51.073512,16:50:51.074015,64512
00000186,1,16:50:51.074090,16:50:51.074580,64512
00000187,1,16:50:51.074743,16:50:51.075165,64512
00000188,1,16:50:51.075376,16:50:51.075650,64512
00000189,1,16:50:51.075706,16:50:51.076199,64512
00000190,1,16:50:51.076310,16:50:51.076770,64512
00000191,1,16:50:51.076918,16:50:51.077353,64512
00000192,1,16:50:51.077564,16:50:51.077830,64512
00000193,1,16:50:51.077887,16:50:51.078403,64512
00000194,1,16:50:51.078478,16:50:51.078967,64512
00000195,1,16:50:51.079133,16:50:51.079535,64512
00000196,1,16:50:51.079744,16:50:51.080018,64512
00000197,1,16:50:51.080083,16:50:51.080581,64512
00000198,1,16:50:51.080656,16:50:51.081148,64512
00000199,1,16:50:51.081324,16:50:51.081730,64512
00000200,1,16:50:51.081943,16:50:51.082210,64512
00000201,1,16:50:51.082292,16:50:51.082773,64512
00000202,1,16:50:51.082903,16:50:51.083337,64512
00000203,1,16:50:51.083488,16:50:51.083913,64512
00000204,1,16:50:51.084153,16:50:51.084393,64512
00000205,1,16:50:51.084482,16:50:51.084962,64512
00000206,1,16:50:51.085036,16:50:51.085526,64512
00000207,1,16:50:51.085677,16:50:51.086115,64512
00000208,1,16:50:51.086325,16:50:51.086592,64512
00000209,1,16:50:51.086658,16:50:51.087160,64512
00000210,1,16:50:51.087275,16:50:51.087728,64512
00000211,1,16:50:51.087877,16:50:51.088308,64512
00000212,1,16:50:51.088517,16:50:51.088791,64512
00000213,1,16:50:51.088841,16:50:51.089347,64512
00000214,1,16:50:51.089431,16:50:51.089914,64512
00000215,1,16:50:51.090064,16:50:51.090491,64512
00000216,1,16:50:51.090697,16:50:51.091168,64512
00000217,1,16:50:51.091378,16:50:51.091651,64512
00000218,1,16:50:51.091710,16:50:51.092201,64512
00000219,1,16:50:51.092337,16:50:51.092774,64512
00000220,1,16:50:51.092933,16:50:51.093423,64512
00000221,1,16:50:51.093630,16:50:51.093900,64512
00000222,1,16:50:51.093949,16:50:51.094468,64512
00000223,1,16:50:51.094543,16:50:51.095033,64512
00000224,1,16:50:51.095186,16:50:51.095603,64512
00000225,1,16:50:51.095813,16:50:51.096086,64512
00000226,1,16:50:51.096177,16:50:51.096650,64512
00000227,1,16:50:51.096735,16:50:51.097217,64512
00000228,1,16:50:51.097363,16:50:51.097785,64512
00000229,1,16:50:51.097996,16:50:51.098265,64512
00000230,1,16:50:51.098361,16:50:51.098827,64512
00000231,1,16:50:51.098903,16:50:51.099388,64512
00000232,1,16:50:51.099542,16:50:51.100001,64512
00000233,1,16:50:51.100212,16:50:51.100485,64512
00000234,1,16:50:51.100542,16:50:51.101054,64512
00000235,1,16:50:51.101132,16:50:51.101615,64512
00000236,1,16:50:51.101764,16:50:51.102184,64512
00000237,1,16:50:51.102395,16:50:51.102664,64512
00000238,1,16:50:51.102722,16:50:51.103231,64512
00000239,1,16:50:51.103319,16:50:51.103798,64512
00000240,1,16:50:51.103937,16:50:51.104376,64512
00000241,1,16:50:51.104585,16:50:51.104862,64512
00000242,1,16:50:51.104909,16:50:51.105413,64512
00000243,1,16:50:51.105492,16:50:51.105981,64512
00000244,1,16:50:51.106155,16:50:51.106558,64512
00000245,1,16:50:51.106769,16:50:51.107040,64512
00000246,1,16:50:51.107100,16:50:51.107612,64512
00000247,1,16:50:51.107676,16:50:51.108160,64512
00000248,1,16:50:51.108351,16:50:51.108746,64512
00000249,1,16:50:51.108955,16:50:51.109228,64512
00000250,1,16:50:51.109301,16:50:51.109794,64512
00000251,1,16:50:51.109868,16:50:51.110359,64512
00000252,1,16:50:51.110498,16:50:51.110791,64512
00000253,1,16:50:51.111161,16:50:51.111601,64512
00000254,1,16:50:51.111810,16:50:51.112085,64512
00000255,1,16:50:51.112166,16:50:51.112647,64512
00000256,1,16:50:51.112720,16:50:51.113214,64512
00000257,1,16:50:51.113374,16:50:51.113789,64512
00000258,1,16:50:51.113999,16:50:51.114270,64512
00000259,1,16:50:51.114351,16:50:51.114840,64512
00000260,1,16:50:51.114904,16:50:51.115403,64512
00000261,1,16:50:51.115551,16:50:51.116021,64512
00000262,1,16:50:51.116232,16:50:51.116499,64512
00000263,1,16:50:51.116573,16:50:51.117070,64512
00000264,1,16:50:51.117158,16:50:51.117635,64512
00000265,1,16:50:51.117786,16:50:51.118256,64512
00000266,1,16:50:51.118465,16:50:51.118740,64512
00000267,1,16:50:51.118797,16:50:51.119303,64512
00000268,1,16:50:51.119367,16:50:51.119870,64512
00000269,1,16:50:51.120012,16:50:51.120441,64512
00000270,1,16:50:51.120650,16:50:51.120923,64512
00000271,1,16:50:51.120972,16:50:51.121481,64512
00000272,1,16:50:51.121557,16:50:51.122047,64512
00000273,1,16:50:51.122218,16:50:51.122622,64512
00000274,1,16:50:51.122832,16:50:51.123103,64512
00000275,1,16:50:51.123179,16:50:51.123672,64512
00000276,1,16:50:51.123750,16:50:51.124223,64512
00000277,1,16:50:51.124383,16:50:51.124804,64512
00000278,1,16:50:51.125014,16:50:51.125287,64512
00000279,1,16:50:51.125375,16:50:51.125849,64512
00000280,1,16:50:51.125920,16:50:51.126418,64512
00000281,1,16:50:51.126551,16:50:51.127019,64512
00000282,1,16:50:51.127231,16:50:51.127500,64512
00000283,1,16:50:51.127558,16:50:51.128070,64512
00000284,1,16:50:51.128162,16:50:51.128633,64512
00000285,1,16:50:51.128772,16:50:51.129207,64512
00000286,1,16:50:51.129418,16:50:51.129686,64512
00000287,1,16:50:51.129752,16:50:51.130260,64512
00000288,1,16:50:51.130348,16:50:51.130814,64512
00000289,1,16:50:51.130956,16:50:51.131400,64512
00000290,1,16:50:51.131608,16:50:51.131871,64512
00000291,1,16:50:51.131932,16:50:51.132444,64512
00000292,1,16:50:51.132515,16:50:51.133011,64512
00000293,1,16:50:51.133177,16:50:51.133574,64512
00000294,1,16:50:51.133784,16:50:51.134252,64512
00000295,1,16:50:51.134463,16:50:51.134737,64512
00000296,1,16:50:51.134794,16:50:51.135299,64512
00000297,1,16:50:51.135374,16:50:51.135866,64512
00000298,1,16:50:51.136000,16:50:51.136445,64512
00000299,1,16:50:51.136653,16:50:51.136924,64512
00000300,1,16:50:51.136970,16:50:51.137483,64512
00000301,1,16:50:51.137567,16:50:51.138067,64512
00000302,1,16:50:51.138280,16:50:51.138641,64512
00000303,1,16:50:51.138852,16:50:51.139121,64512
00000304,1,16:50:51.139207,16:50:51.139690,64512
00000305,1,16:50:51.139761,16:50:51.140255,64512
00000306,1,16:50:51.140404,16:50:51.140823,64512
00000307,1,16:50:51.141032,16:50:51.141311,64512
00000308,1,16:50:51.141390,16:50:51.141874,64512
00000309,1,16:50:51.141948,16:50:51.142437,64512
00000310,1,16:50:51.142589,16:50:51.143089,64512
00000311,1,16:50:51.143300,16:50:51.143557,64512
00000312,1,16:50:51.143633,16:50:51.144131,64512
00000313,1,16:50:51.144228,16:50:51.144697,64512
00000314,1,16:50:51.144854,16:50:51.145275,64512
00000315,1,16:50:51.145485,16:50:51.145756,64512
00000316,1,16:50:51.145811,16:50:51.146328,64512
00000317,1,16:50:51.146400,16:50:51.146882,64512
00000318,1,16:50:51.147026,16:50:51.147463,64512
00000319,1,16:50:51.147672,16:50:51.147935,64512
00000320,1,16:50:51.148001,16:50:51.148511,64512
00000321,1,16:50:51.148585,16:50:51.149075,64512
00000322,1,16:50:51.149251,16:50:51.149636,64512
00000323,1,16:50:51.149846,16:50:51.150310,64512
00000324,1,16:50:51.150519,16:50:51.150792,64512
00000325,1,16:50:51.150848,16:50:51.151359,64512
00000326,1,16:50:51.151433,16:50:51.151923,64512
00000327,1,16:50:51.152071,16:50:51.152504,64512
00000328,1,16:50:51.152713,16:50:51.152984,64512
00000329,1,16:50:51.153038,16:50:51.153540,64512
00000330,1,16:50:51.153622,16:50:51.154109,64512
00000331,1,16:50:51.154264,16:50:51.154682,64512
00000332,1,16:50:51.154893,16:50:51.155164,64512
00000333,1,16:50:51.155240,16:50:51.155730,64512
00000334,1,16:50:51.155808,16:50:51.156288,64512
00000335,1,16:50:51.156443,16:50:51.156917,64512
00000336,1,16:50:51.157160,16:50:51.157402,64512
00000337,1,16:50:51.157497,16:50:51.157966,64512
00000338,1,16:50:51.158038,16:50:51.158532,64512
00000339,1,16:50:51.158677,16:50:51.159137,64512
00000340,1,16:50:51.159348,16:50:51.159613,64512
00000341,1,16:50:51.159682,16:50:51.160174,64512
00000342,1,16:50:51.160285,16:50:51.160744,64512
00000343,1,16:50:51.160895,16:50:51.161332,64512
00000344,1,16:50:51.161545,16:50:51.161813,64512
00000345,1,16:50:51.161874,16:50:51.162383,64512
00000346,1,16:50:51.162454,16:50:51.162939,64512
00000347,1,16:50:51.163089,16:50:51.163515,64512
00000348,1,16:50:51.163723,16:50:51.163991,64512
00000349,1,16:50:51.164052,16:50:51.164559,64512
00000350,1,16:50:51.164633,16:50:51.165127,64512
00000351,1,16:50:51.165298,16:50:51.165704,64512
00000352,1,16:50:51.165915,16:50:51.166191,64512
00000353,1,16:50:51.166269,16:50:51.166746,64512
00000354,1,16:50:51.166823,16:50:51.167312,64512
00000355,1,16:50:51.167457,16:50:51.167883,64512
00000356,1,16:50:51.168094,16:50:51.168563,64512
00000357,1,16:50:51.168773,16:50:51.169042,64512
00000358,1,16:50:51.169133,16:50:51.169598,64512
00000359,1,16:50:51.169696,16:50:51.170168,64512
00000360,1,16:50:51.170338,16:50:51.170742,64512
00000361,1,16:50:51.170951,16:50:51.171480,64512
00000362,1,16:50:51.171690,16:50:51.171962,64512
00000363,1,16:50:51.172017,16:50:51.172514,64512
00000364,1,16:50:51.172598,16:50:51.173086,64512
00000365,1,16:50:51.173251,16:50:51.173663,64512
00000366,1,16:50:51.173874,16:50:51.174142,64512
00000367,1,16:50:51.174239,16:50:51.174711,64512
00000368,1,16:50:51.174789,16:50:51.175276,64512
00000369,1,16:50:51.175422,16:50:51.175897,64512
00000370,1,16:50:51.176131,16:50:51.176380,64512
00000371,1,16:50:51.176471,16:50:51.176945,64512
00000372,1,16:50:51.177013,16:50:51.177511,64512
00000373,1,16:50:51.177648,16:50:51.178115,64512
00000374,1,16:50:51.178329,16:50:51.178594,64512
00000375,1,16:50:51.178661,16:50:51.179156,64512
00000376,1,16:50:51.179246,16:50:51.179722,64512
00000377,1,16:50:51.179877,16:50:51.180302,64512
00000378,1,16:50:51.180513,16:50:51.180786,64512
00000379,1,16:50:51.180837,16:50:51.181353,64512
00000380,1,16:50:51.181420,16:50:51.181916,64512
00000381,1,16:50:51.182063,16:50:51.182486,64512
00000382,1,16:50:51.182697,16:50:51.182970,64512
00000383,1,16:50:51.183025,16:50:51.183533,64512
00000384,1,16:50:51.183615,16:50:51.184100,64512
00000385,1,16:50:51.184258,16:50:51.184666,64512
00000386,1,16:50:51.184875,16:50:51.185333,64512
00000387,1,16:50:51.185555,16:50:51.185814,64512
00000388,1,16:50:51.185880,16:50:51.186390,64512
00000389,1,16:50:51.186468,16:50:51.186968,64512
00000390,1,16:50:51.187178,16:50:51.187602,64512
00000391,1,16:50:51.187810,16:50:51.188081,64512
00000392,1,16:50:51.188169,16:50:51.188632,64512
00000393,1,16:50:51.188720,16:50:51.189205,64512
00000394,1,16:50:51.189371,16:50:51.189780,64512
00000395,1,16:50:51.189990,16:50:51.190263,64512
00000396,1,16:50:51.190352,16:50:51.190829,64512
00000397,1,16:50:51.190896,16:50:51.191394,64512
00000398,1,16:50:51.191533,16:50:51.191993,64512
00000399,1,16:50:51.192205,16:50:51.192476,64512
00000400,1,16:50:51.192533,16:50:51.193044,64512
00000401,1,16:50:51.193133,16:50:51.193607,64512
00000402,1,16:50:51.193811,16:50:51.194178,64512
00000403,1,16:50:51.194390,16:50:51.194660,64512
00000404,1,16:50:51.194724,16:50:51.195221,64512
00000405,1,16:50:51.195316,16:50:51.195784,64512
00000406,1,16:50:51.195937,16:50:51.196368,64512
00000407,1,16:50:51.196579,16:50:51.196854,64512
00000408,1,16:50:51.196908,16:50:51.197416,64512
00000409,1,16:50:51.197488,16:50:51.197982,64512
00000410,1,16:50:51.198152,16:50:51.198555,64512
00000411,1,16:50:51.198763,16:50:51.199034,64512
00000412,1,16:50:51.199097,16:50:51.199603,64512
00000413,1,16:50:51.199674,16:50:51.200167,64512
00000414,1,16:50:51.200320,16:50:51.200739,64512
00000415,1,16:50:51.200949,16:50:51.201220,64512
00000416,1,16:50:51.201300,16:50:51.201782,64512
00000417,1,16:50:51.201862,16:50:51.202344,64512
00000418,1,16:50:51.202497,16:50:51.202916,64512
00000419,1,16:50:51.203159,16:50:51.203594,64512
00000420,1,16:50:51.203803,16:50:51.204076,64512
00000421,1,16:50:51.204153,16:50:51.204643,64512
00000422,1,16:50:51.204717,16:50:51.205208,64512
00000423,1,16:50:51.205369,16:50:51.205782,64512
00000424,1,16:50:51.205993,16:50:51.206264,64512
00000425,1,16:50:51.206350,16:50:51.206830,64512
00000426,1,16:50:51.206902,16:50:51.207396,64512
00000427,1,16:50:51.207548,16:50:51.207987,64512
00000428,1,16:50:51.208198,16:50:51.208465,64512
00000429,1,16:50:51.208526,16:50:51.209038,64512
00000430,1,16:50:51.209138,16:50:51.209601,64512
00000431,1,16:50:51.209748,16:50:51.210167,64512
00000432,1,16:50:51.210377,16:50:51.210646,64512
00000433,1,16:50:51.210708,16:50:51.211210,64512
00000434,1,16:50:51.211310,16:50:51.211773,64512
00000435,1,16:50:51.211925,16:50:51.212350,64512
00000436,1,16:50:51.212561,16:50:51.212831,64512
00000437,1,16:50:51.212900,16:50:51.213402,64512
00000438,1,16:50:51.213468,16:50:51.213964,64512
00000439,1,16:50:51.214101,16:50:51.214551,64512
00000440,1,16:50:51.214758,16:50:51.215035,64512
00000441,1,16:50:51.215089,16:50:51.215598,64512
00000442,1,16:50:51.215678,16:50:51.216161,64512
00000443,1,16:50:51.216326,16:50:51.216734,64512
00000444,1,16:50:51.216943,16:50:51.217217,64512
00000445,1,16:50:51.217297,16:50:51.217782,64512
00000446,1,16:50:51.217855,16:50:51.218348,64512
00000447,1,16:50:51.218485,16:50:51.218911,64512
00000448,1,16:50:51.219143,16:50:51.219585,64512
00000449,1,16:50:51.219794,16:50:51.220070,64512
00000450,1,16:50:51.220146,16:50:51.220626,64512
00000451,1,16:50:51.220701,16:50:51.221192,64512
00000452,1,16:50:51.221377,16:50:51.221768,64512
00000453,1,16:50:51.221978,16:50:51.222251,64512
00000454,1,16:50:51.222338,16:50:51.222814,64512
00000455,1,16:50:51.222897,16:50:51.223384,64512
00000456,1,16:50:51.223520,16:50:51.223988,64512
00000457,1,16:50:51.224198,16:50:51.224478,64512
00000458,1,16:50:51.224531,16:50:51.225035,64512
00000459,1,16:50:51.225130,16:50:51.225602,64512
00000460,1,16:50:51.225746,16:50:51.226167,64512
00000461,1,16:50:51.226377,16:50:51.226893,64512
00000462,1,16:50:51.227123,16:50:51.227365,64512
00000463,1,16:50:51.227456,16:50:51.227935,64512
00000464,1,16:50:51.228016,16:50:51.228504,64512
00000465,1,16:50:51.228646,16:50:51.229091,64512
00000466,1,16:50:51.229301,16:50:51.229573,64512
00000467,1,16:50:51.229629,16:50:51.230140,64512
00000468,1,16:50:51.230227,16:50:51.230698,64512
00000469,1,16:50:51.230847,16:50:51.231277,64512
00000470,1,16:50:51.231487,16:50:51.231758,64512
00000471,1,16:50:51.231820,16:50:51.232323,64512
00000472,1,16:50:51.232401,16:50:51.232890,64512
00000473,1,16:50:51.233035,16:50:51.233454,64512
00000474,1,16:50:51.233676,16:50:51.233939,64512
00000475,1,16:50:51.233997,16:50:51.234499,64512
00000476,1,16:50:51.234583,16:50:51.235070,64512
00000477,1,16:50:51.235258,16:50:51.235652,64512
00000478,1,16:50:51.235861,16:50:51.236135,64512
00000479,1,16:50:51.236209,16:50:51.236690,64512
00000480,1,16:50:51.236772,16:50:51.237258,64512
00000481,1,16:50:51.237405,16:50:51.237890,64512
00000482,1,16:50:51.238099,16:50:51.238366,64512
00000483,1,16:50:51.238443,16:50:51.238939,64512
00000484,1,16:50:51.239016,16:50:51.239504,64512
00000485,1,16:50:51.239650,16:50:51.240091,64512
00000486,1,16:50:51.240301,16:50:51.240577,64512
00000487,1,16:50:51.240635,16:50:51.241141,64512
00000488,1,16:50:51.241242,16:50:51.241704,64512
00000489,1,16:50:51.241846,16:50:51.242277,64512
00000490,1,16:50:51.242486,16:50:51.242766,64512
00000491,1,16:50:51.242819,16:50:51.243320,64512
00000492,1,16:50:51.243399,16:50:51.243884,64512
00000493,1,16:50:51.244031,16:50:51.244461,64512
00000494,1,16:50:51.244669,16:50:51.244946,64512
00000495,1,16:50:51.245000,16:50:51.245510,64512
00000496,1,16:50:51.245580,16:50:51.246060,64512
00000497,1,16:50:51.246242,16:50:51.246655,64512
00000498,1,16:50:51.246864,16:50:51.247139,64512
00000499,1,16:50:51.247212,16:50:51.247704,64512
00000500,1,16:50:51.247775,16:50:51.248269,64512
00000501,1,16:50:51.248411,16:50:51.248963,64512
00000502,1,16:50:51.249174,16:50:51.249434,64512
00000503,1,16:50:51.249506,16:50:51.250003,64512
00000504,1,16:50:51.250078,16:50:51.250568,64512
00000505,1,16:50:51.250721,16:50:51.251155,64512
00000506,1,16:50:51.251365,16:50:51.251639,64512
00000507,1,16:50:51.251696,16:50:51.252205,64512
00000508,1,16:50:51.252296,16:50:51.252762,64512
00000509,1,16:50:51.252912,16:50:51.253350,64512
00000510,1,16:50:51.253560,16:50:51.253835,64512
00000511,1,16:50:51.253888,16:50:51.254402,64512
00000512,1,16:50:51.254473,16:50:51.254963,64512
00000513,1,16:50:51.255135,16:50:51.255539,64512
00000514,1,16:50:51.255745,16:50:51.256006,64512
00000515,1,16:50:51.256076,16:50:51.256575,64512
00000516,1,16:50:51.256657,16:50:51.257145,64512
00000517,1,16:50:51.257307,16:50:51.257725,64512
00000518,1,16:50:51.257936,16:50:51.258210,64512
