eth3,557,0.0
eth0,557,0.0
eth1,557,0.0
eth2,557,0.0
eth3,560,0.0
eth0,560,0.0
eth2,560,0.0
eth1,560,0.0
eth1,557,0.0
eth0,557,0.0
eth2,557,0.0
eth3,557,0.0
eth1,567,0.0
eth0,567,0.0
eth2,567,0.0
eth3,567,0.0
eth0,567,0.0
eth3,567,0.0
eth2,567,0.0
eth1,567,0.0
eth2,569,0.0
eth0,569,0.0
eth3,569,0.0
eth1,569,0.0
eth3,565,0.0
eth0,565,0.0
eth1,565,0.0
eth2,565,0.0
eth3,583,0.0
eth0,583,0.0
eth2,583,0.0
eth1,583,0.0
eth3,665,0.0
eth0,665,0.0
eth2,665,0.0
eth1,665,0.0
eth3,673,0.0
eth1,673,0.0
eth0,673,0.0
eth2,673,0.0
eth3,761,0.0
eth0,761,0.0
eth2,761,0.0
eth1,761,0.0
eth2,773,0.0
eth3,773,0.000107697692577
eth0,773,0.000134622115721
eth1,773,0.000107697692577
eth3,784,0.0
eth0,784,0.0
eth2,784,0.0
eth1,784,0.0
eth1,781,0.0
eth3,781,0.0
eth2,781,0.0
eth0,781,0.0
eth3,771,2.69956536998e-05
eth0,771,2.69956536998e-05
eth2,771,2.69956536998e-05
eth1,771,2.69956536998e-05
eth3,766,0.0
eth1,766,0.0
eth2,766,0.0
eth0,766,0.0
eth0,883,0.0
eth2,883,0.0
eth1,883,0.0
eth3,883,0.0
eth1,877,0.0
eth3,877,3.16385610782e-05
eth0,877,0.0
eth2,877,0.0
eth0,798,0.000212179079143
eth1,798,0.000212179079143
eth3,798,0.000212179079143
eth2,798,0.000212179079143
eth0,803,0.0
eth2,803,0.0
eth1,803,0.0
eth3,803,0.0
eth3,786,3.07919694544e-05
eth1,786,3.07919694544e-05
eth0,786,3.07919694544e-05
eth2,786,3.07919694544e-05
eth2,790,0.0
eth3,790,0.0
eth1,790,0.0
eth0,790,0.0
eth1,855,0.0
eth0,855,0.0
eth3,855,0.0
eth2,855,0.0
eth3,791,0.0
eth2,791,0.0
eth0,791,0.0
eth1,791,0.0
eth3,796,0.0
eth0,796,0.0
eth1,796,0.0
eth2,796,0.0
eth0,879,0.0
eth1,869,0.0
eth3,869,0.0
eth2,869,0.0
eth0,869,0.0
eth1,801,0.0
eth3,801,0.0
eth0,801,0.0
eth2,801,0.0
eth3,802,0.0
eth1,802,0.0
eth0,802,0.0
eth2,802,0.0
eth1,801,0.0
eth3,801,0.0
eth2,801,0.0
eth0,801,0.0
eth0,704,0.0
eth3,704,0.0
eth1,704,0.0
eth2,704,0.0
eth2,705,0.0
eth0,705,0.0
eth1,705,0.0
eth3,705,0.0
eth1,704,0.0
eth0,704,0.0
eth2,704,0.0
eth3,704,0.0
eth1,704,0.0
eth0,704,0.0
eth3,704,0.000147792351746
eth2,704,0.0
eth1,607,0.0
eth3,607,0.0
eth2,607,0.0
eth0,607,0.0
eth0,607,0.0
eth2,607,0.0
eth3,607,0.0
eth1,607,0.0
eth1,607,0.0
eth3,607,0.0
eth2,607,0.0
eth0,607,0.0
eth1,510,0.0
eth0,510,0.0
eth2,510,0.0
eth3,510,0.0
eth3,510,0.0
eth2,510,0.0
eth1,510,0.0
eth0,510,0.0
eth3,510,0.0
eth1,510,0.0
eth0,510,0.0
eth2,510,0.0
