eth0,179,0.0
eth0,228,0.0
eth0,229,0.0
eth0,181,0.0
eth0,180,0.0
eth0,316,0.0
eth0,317,0.0
eth0,316,0.0
eth0,316,0.0
eth0,414,0.000268096514745
eth0,410,0.00918045969309
eth0,403,0.0
eth0,403,0.0
eth0,500,0.0
eth0,501,0.0
eth0,501,0.0
eth0,566,0.0
eth0,600,0.0
eth0,522,0.0
eth0,601,0.0
eth0,601,0.0
eth0,601,0.0
eth0,678,0.0
eth0,655,0.0
eth0,701,0.0
eth0,703,0.000138236107271
eth0,703,0.0
eth0,703,3.45315791291e-05
eth0,800,0.0
eth0,800,0.0
eth0,802,3.46200450061e-05
eth0,802,0.0
eth0,705,0.00070857772704
eth0,703,3.45506685554e-05
eth0,702,0.000587381659871
eth0,848,0.000458006526593
eth0,846,0.000286935812459
eth0,800,0.0
eth0,838,0.000202839756592
eth0,843,0.0
eth0,837,0.0
eth0,854,0.0
eth0,834,0.0
eth0,843,0.0
eth0,824,0.0
eth0,854,0.0
